Duration,Country,Device Type,Title,Duracion total,Start Time,clean_title,Season,Episode,Supplemental Video Type,genres,Original language,popularity,popularity_category
1:05:08,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Stranger Things: Stranger Things 5: Capítulo uno: La misión (episodio 1),1:05:08,12/20/2025 0:45,Stranger Things: Stranger Things 5,1,1,SERIE,"['Sci-Fi & Fantasy', 'Mystery', 'Action & Adventure']",en,167.8164,Muy popular
0:04:15,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Resumen: Stranger Things 4,0:04:15,12/20/2025 0:41,Resumen: Stranger Things 4,,,RECAP,,,,
0:05:01,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Navidad en casa: Temporada 3: Un nuevo comienzo (episodio 1),0:05:01,12/19/2025 23:42,Navidad en casa: Un nuevo comienzo,3,1,SERIE,"['Drama', 'Comedy']",es,0.1075,Poco visto
0:00:04,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Navidad en casa: Temporada 2: Dulce venganza (episodio 2),0:01:20,12/16/2025 21:13,Navidad en casa: Dulce venganza,2,2,SERIE,"['Drama', 'Comedy']",es,0.1075,Poco visto
0:34:23,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Un hombre infiltrado: Temporada 2: Exámenes finales (episodio 8),0:35:00,12/6/2025 16:13,Un hombre infiltrado: Exámenes finales,2,8,SERIE,"['Comedy', 'Crime']",en,9.6069,Poco visto
0:00:04,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Un hombre infiltrado: Temporada 2: Exámenes finales (episodio 8),0:35:00,12/4/2025 20:09,Un hombre infiltrado: Exámenes finales,2,8,SERIE,"['Comedy', 'Crime']",en,9.6069,Poco visto
0:00:33,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Un hombre infiltrado: Temporada 2: Exámenes finales (episodio 8),0:35:00,12/4/2025 20:07,Un hombre infiltrado: Exámenes finales,2,8,SERIE,"['Comedy', 'Crime']",en,9.6069,Poco visto
0:33:44,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Un hombre infiltrado: Temporada 2: Proyecto grupal (episodio 7),0:33:44,11/30/2025 23:57,Un hombre infiltrado: Proyecto grupal,2,7,SERIE,"['Comedy', 'Crime']",en,9.6069,Poco visto
0:27:23,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Un hombre infiltrado: Temporada 2: Actividades extracurriculares (episodio 6),0:27:23,11/30/2025 23:05,Un hombre infiltrado: Actividades extracurriculares,2,6,SERIE,"['Comedy', 'Crime']",en,9.6069,Poco visto
0:29:29,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Un hombre infiltrado: Temporada 2: Receso de Acción de Gracias (episodio 5),0:29:29,11/30/2025 21:20,Un hombre infiltrado: Receso de Acción de Gracias,2,5,SERIE,"['Comedy', 'Crime']",en,9.6069,Poco visto
0:28:16,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Un hombre infiltrado: Temporada 2: Semana del espíritu escolar (episodio 4),0:28:16,11/30/2025 20:12,Un hombre infiltrado: Semana del espíritu escolar,2,4,SERIE,"['Comedy', 'Crime']",en,9.6069,Poco visto
0:28:11,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Un hombre infiltrado: Temporada 2: Fin de semana familiar (episodio 3),0:28:11,11/30/2025 16:41,Un hombre infiltrado: Fin de semana familiar,2,3,SERIE,"['Comedy', 'Crime']",en,9.6069,Poco visto
0:27:07,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Un hombre infiltrado: Temporada 2: Elección de carrera (episodio 2),0:27:07,11/30/2025 16:14,Un hombre infiltrado: Elección de carrera,2,2,SERIE,"['Comedy', 'Crime']",en,9.6069,Poco visto
0:29:52,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Un hombre infiltrado: Temporada 2: La orientación (episodio 1),0:29:52,11/29/2025 16:43,Un hombre infiltrado: La orientación,2,1,SERIE,"['Comedy', 'Crime']",en,9.6069,Poco visto
0:38:42,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Olympo: Temporada 1: Es mejor que te detengas aquí (episodio 4),0:38:42,11/24/2025 17:19,Olympo: Es mejor que te detengas aquí,1,4,SERIE,"['Drama', 'Mystery']",es,8.5276,Poco visto
0:23:17,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Olympo: Temporada 1: Otra vez no (episodio 3),0:50:09,11/24/2025 16:45,Olympo: Otra vez no,1,3,SERIE,"['Drama', 'Mystery']",es,8.5276,Poco visto
0:26:52,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Olympo: Temporada 1: Otra vez no (episodio 3),0:50:09,11/24/2025 13:33,Olympo: Otra vez no,1,3,SERIE,"['Drama', 'Mystery']",es,8.5276,Poco visto
0:39:48,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Olympo: Temporada 1: Llorar o ganar (episodio 2),0:39:48,11/24/2025 3:00,Olympo: Llorar o ganar,1,2,SERIE,"['Drama', 'Mystery']",es,8.5276,Poco visto
0:43:07,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Olympo: Temporada 1: Esto no es nivel olímpico (episodio 1),0:43:07,11/23/2025 23:41,Olympo: Esto no es nivel olímpico,1,1,SERIE,"['Drama', 'Mystery']",es,8.5276,Poco visto
0:25:04,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Envidiosa: Temporada 3: El pan y la torta (episodio 10),0:25:04,11/23/2025 21:15,Envidiosa: El pan y la torta,3,10,SERIE,"['Comedy', 'Drama']",es,8.614,Poco visto
0:25:49,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Envidiosa: Temporada 3: Perdiendo aceite (episodio 9),0:25:49,11/23/2025 18:56,Envidiosa: Perdiendo aceite,3,9,SERIE,"['Comedy', 'Drama']",es,8.614,Poco visto
0:25:43,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Envidiosa: Temporada 3: Mala madre (episodio 8),0:25:43,11/23/2025 17:05,Envidiosa: Mala madre,3,8,SERIE,"['Comedy', 'Drama']",es,8.614,Poco visto
0:25:55,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Envidiosa: Temporada 3: La pájara loca (episodio 7),0:25:55,11/23/2025 16:37,Envidiosa: La pájara loca,3,7,SERIE,"['Comedy', 'Drama']",es,8.614,Poco visto
0:31:05,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Envidiosa: Temporada 3: Mina de minas (episodio 6),0:31:05,11/23/2025 16:02,Envidiosa: Mina de minas,3,6,SERIE,"['Comedy', 'Drama']",es,8.614,Poco visto
0:15:30,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"Envidiosa: Temporada 3: Alcohol, patria y familia (episodio 5)",0:25:39,11/23/2025 15:17,"Envidiosa: Alcohol, patria y familia",3,5,SERIE,"['Comedy', 'Drama']",es,8.614,Poco visto
0:10:09,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"Envidiosa: Temporada 3: Alcohol, patria y familia (episodio 5)",0:25:39,11/22/2025 22:00,"Envidiosa: Alcohol, patria y familia",3,5,SERIE,"['Comedy', 'Drama']",es,8.614,Poco visto
0:29:46,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Envidiosa: Temporada 3: Vaca vieja (episodio 4),0:29:46,11/22/2025 19:26,Envidiosa: Vaca vieja,3,4,SERIE,"['Comedy', 'Drama']",es,8.614,Poco visto
0:29:09,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Envidiosa: Temporada 3: Robocop (episodio 3),0:29:09,11/22/2025 18:51,Envidiosa: Robocop,3,3,SERIE,"['Comedy', 'Drama']",es,8.614,Poco visto
0:32:18,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Envidiosa: Temporada 3: Un vaso de agua (episodio 2),0:32:18,11/22/2025 15:35,Envidiosa: Un vaso de agua,3,2,SERIE,"['Comedy', 'Drama']",es,8.614,Poco visto
0:37:53,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Incontrolables: Miniserie: Salto (episodio 8),0:37:53,11/21/2025 19:45,Incontrolables,1,8,SERIE,"['Drama', 'Mystery']",en,10.255,Moderadamente popular
0:40:15,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Incontrolables: Miniserie: Ascender (episodio 7),0:40:15,11/21/2025 18:58,Incontrolables,1,7,SERIE,"['Drama', 'Mystery']",en,10.255,Moderadamente popular
0:42:18,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Incontrolables: Miniserie: Espejo (episodio 6),0:42:18,11/21/2025 17:38,Incontrolables,1,6,SERIE,"['Drama', 'Mystery']",en,10.255,Moderadamente popular
0:43:37,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Incontrolables: Miniserie: Construir (episodio 5),0:43:37,11/21/2025 14:23,Incontrolables,1,5,SERIE,"['Drama', 'Mystery']",en,10.255,Moderadamente popular
0:30:45,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Envidiosa: Temporada 3: Plantar bandera (episodio 1),0:30:45,11/21/2025 3:01,Envidiosa: Plantar bandera,3,1,SERIE,"['Comedy', 'Drama']",es,8.614,Poco visto
0:02:18,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Temporada 2 (Resumen): Envidiosa,0:02:18,11/21/2025 2:59,Temporada 2: Envidiosa,2,,RECAP,,,,
0:38:56,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Incontrolables: Miniserie: Lodo (episodio 4),0:38:56,11/18/2025 0:23,Incontrolables,1,4,SERIE,"['Drama', 'Mystery']",en,10.255,Moderadamente popular
0:39:52,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Incontrolables: Miniserie: Quebrar (episodio 3),0:39:52,11/17/2025 23:18,Incontrolables,1,3,SERIE,"['Drama', 'Mystery']",en,10.255,Moderadamente popular
0:39:03,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Incontrolables: Miniserie: Cavar (episodio 2),0:39:03,11/17/2025 0:02,Incontrolables,1,2,SERIE,"['Drama', 'Mystery']",en,10.255,Moderadamente popular
0:46:40,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Incontrolables: Miniserie: Tall Pines (episodio 1),0:46:40,11/16/2025 22:20,Incontrolables,1,1,SERIE,"['Drama', 'Mystery']",en,10.255,Moderadamente popular
0:53:07,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Respira: Temporada 2: Elecciones (episodio 8),0:53:07,11/16/2025 16:26,Respira: Elecciones,2,8,SERIE,['Drama'],es,7.9037,Poco visto
0:47:48,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Respira: Temporada 2: El día más largo (episodio 7),0:47:48,11/16/2025 14:45,Respira: El día más largo,2,7,SERIE,['Drama'],es,7.9037,Poco visto
0:47:34,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Respira: Temporada 2: Por un futuro mejor (episodio 6),0:47:34,11/15/2025 21:47,Respira: Por un futuro mejor,2,6,SERIE,['Drama'],es,7.9037,Poco visto
0:40:25,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Respira: Temporada 2: Culpa y perdón (episodio 5),0:40:25,11/15/2025 20:35,Respira: Culpa y perdón,2,5,SERIE,['Drama'],es,7.9037,Poco visto
0:50:22,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"Respira: Temporada 2: Primero, no hacer daño (episodio 4)",0:50:22,11/15/2025 16:52,"Respira: Primero, no hacer daño",2,4,SERIE,['Drama'],es,7.9037,Poco visto
0:50:16,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Respira: Temporada 2: Estado crítico (episodio 3),0:50:16,11/15/2025 1:47,Respira: Estado crítico,2,3,SERIE,['Drama'],es,7.9037,Poco visto
0:48:39,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Respira: Temporada 2: Miedo (episodio 2),0:48:39,11/15/2025 0:52,Respira: Miedo,2,2,SERIE,['Drama'],es,7.9037,Poco visto
0:09:54,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,División Palermo: Temporada 1: Bienvenido a la selva (episodio 2),0:34:42,11/12/2025 0:45,División Palermo: Bienvenido a la selva,1,2,SERIE,"['Comedy', 'Crime']",es,4.3471,Poco visto
0:27:10,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,División Palermo: Temporada 1: Guardia urbana (episodio 1),0:54:17,11/12/2025 0:18,División Palermo: Guardia urbana,1,1,SERIE,"['Comedy', 'Crime']",es,4.3471,Poco visto
0:48:45,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Respira: Temporada 2: Cambios (episodio 1),0:48:45,11/11/2025 0:06,Respira: Cambios,2,1,SERIE,['Drama'],es,7.9037,Poco visto
0:46:45,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Respira: Temporada 1: Gota fría (episodio 8),0:46:45,11/10/2025 22:45,Respira: Gota fría,1,8,SERIE,['Drama'],es,7.9037,Poco visto
0:43:59,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Respira: Temporada 1: Tierra quemada (episodio 7),0:46:07,11/10/2025 22:00,Respira: Tierra quemada,1,7,SERIE,['Drama'],es,7.9037,Poco visto
0:02:08,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Respira: Temporada 1: Tierra quemada (episodio 7),0:46:07,11/10/2025 21:26,Respira: Tierra quemada,1,7,SERIE,['Drama'],es,7.9037,Poco visto
0:37:35,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Respira: Temporada 1: El último hombre en pie (episodio 6),0:37:35,11/10/2025 20:48,Respira: El último hombre en pie,1,6,SERIE,['Drama'],es,7.9037,Poco visto
0:40:02,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Respira: Temporada 1: Huelga (episodio 5),0:40:02,11/10/2025 0:48,Respira: Huelga,1,5,SERIE,['Drama'],es,7.9037,Poco visto
0:47:36,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Respira: Temporada 1: Confío en ti (episodio 4),0:47:36,11/9/2025 23:34,Respira: Confío en ti,1,4,SERIE,['Drama'],es,7.9037,Poco visto
0:46:33,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Respira: Temporada 1: Paramos (episodio 3),0:46:33,11/9/2025 21:57,Respira: Paramos,1,3,SERIE,['Drama'],es,7.9037,Poco visto
0:19:04,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Respira: Temporada 1: Madera de médico (episodio 2),0:45:02,11/9/2025 21:37,Respira: Madera de médico,1,2,SERIE,['Drama'],es,7.9037,Poco visto
0:25:58,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Respira: Temporada 1: Madera de médico (episodio 2),0:45:02,11/8/2025 21:31,Respira: Madera de médico,1,2,SERIE,['Drama'],es,7.9037,Poco visto
0:48:16,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Respira: Temporada 1: Por encima de todo (episodio 1),0:48:16,11/3/2025 23:40,Respira: Por encima de todo,1,1,SERIE,['Drama'],es,7.9037,Poco visto
0:53:32,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Glass Onion: Un misterio de Knives Out,2:11:28,10/26/2025 17:07,Glass Onion: Un misterio de Knives Out,,,FILM,"['Comedy', 'Crime', 'Mystery']",en,8.4205,Poco visto
1:01:40,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Glass Onion: Un misterio de Knives Out,2:11:28,10/26/2025 13:58,Glass Onion: Un misterio de Knives Out,,,FILM,"['Comedy', 'Crime', 'Mystery']",en,8.4205,Poco visto
0:16:16,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Glass Onion: Un misterio de Knives Out,2:11:28,10/26/2025 3:48,Glass Onion: Un misterio de Knives Out,,,FILM,"['Comedy', 'Crime', 'Mystery']",en,8.4205,Poco visto
0:13:33,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Nadie quiere esto: Temporada 1: La caja de Rebecca (episodio 8),0:21:01,10/26/2025 3:28,Nadie quiere esto: La caja de Rebecca,1,8,SERIE,"['Comedy', 'Drama']",en,11.6442,Moderadamente popular
0:33:19,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La pareja perfecta: Temporada 3: Compartir o partir (episodio 9),0:33:19,10/19/2025 21:23,La pareja perfecta: Compartir o partir,3,9,SERIE,['Horror'],es,0.1086,Poco visto
0:40:56,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La pareja perfecta: Temporada 3: Olvidar o perdonar (episodio 8),0:40:56,10/19/2025 20:41,La pareja perfecta: Olvidar o perdonar,3,8,SERIE,['Horror'],es,0.1086,Poco visto
0:50:07,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La pareja perfecta: Temporada 3: Muslos y mentiras (episodio 7),0:50:07,10/19/2025 17:46,La pareja perfecta: Muslos y mentiras,3,7,SERIE,['Horror'],es,0.1086,Poco visto
0:42:30,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La pareja perfecta: Temporada 3: Problema doble (episodio 6),0:54:13,10/19/2025 16:57,La pareja perfecta: Problema doble,3,6,SERIE,['Horror'],es,0.1086,Poco visto
0:06:44,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Por siempre: Temporada 1: Reunión (episodio 1),0:06:44,10/18/2025 15:58,Por siempre: Reunión,1,1,SERIE,"['Drama', 'Comedy', 'Soap']",es,2.0013,Poco visto
0:00:04,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La pareja perfecta: Temporada 3: Problema doble (episodio 6),0:54:13,10/18/2025 15:57,La pareja perfecta: Problema doble,3,6,SERIE,['Horror'],es,0.1086,Poco visto
0:11:39,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La pareja perfecta: Temporada 3: Problema doble (episodio 6),0:54:13,10/15/2025 22:25,La pareja perfecta: Problema doble,3,6,SERIE,['Horror'],es,0.1086,Poco visto
0:19:59,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La pareja perfecta: Temporada 3: El factor ex (episodio 5),0:50:36,10/15/2025 22:04,La pareja perfecta: El factor ex,3,5,SERIE,['Horror'],es,0.1086,Poco visto
0:30:37,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La pareja perfecta: Temporada 3: El factor ex (episodio 5),0:50:36,10/15/2025 1:01,La pareja perfecta: El factor ex,3,5,SERIE,['Horror'],es,0.1086,Poco visto
0:16:00,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La pareja perfecta: Temporada 3: La máxima tentación (episodio 4),0:44:38,10/14/2025 0:46,La pareja perfecta: La máxima tentación,3,4,SERIE,['Horror'],es,0.1086,Poco visto
0:28:38,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La pareja perfecta: Temporada 3: La máxima tentación (episodio 4),0:44:38,10/13/2025 23:15,La pareja perfecta: La máxima tentación,3,4,SERIE,['Horror'],es,0.1086,Poco visto
0:58:52,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La pareja perfecta: Temporada 3: De boca en boca (episodio 3),0:58:52,10/13/2025 0:25,La pareja perfecta: De boca en boca,3,3,SERIE,['Horror'],es,0.1086,Poco visto
0:07:50,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La pareja perfecta: Temporada 3: Buenas vibras (episodio 2),0:54:16,10/13/2025 0:17,La pareja perfecta: Buenas vibras,3,2,SERIE,['Horror'],es,0.1086,Poco visto
0:46:26,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La pareja perfecta: Temporada 3: Buenas vibras (episodio 2),0:54:16,10/12/2025 21:23,La pareja perfecta: Buenas vibras,3,2,SERIE,['Horror'],es,0.1086,Poco visto
0:59:26,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La pareja perfecta: Temporada 3: Fichados (episodio 1),0:59:26,10/8/2025 23:46,La pareja perfecta: Fichados,3,1,SERIE,['Horror'],es,0.1086,Poco visto
0:33:53,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Diario de una chica experta en desastres de amor: Temporada 1: Tinder (episodio 4),0:33:53,10/6/2025 23:18,Diario de una chica experta en desastres de amor: Tinder,1,4,SERIE,['Comedy'],sv,1.7152,Poco visto
0:07:32,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Diario de una chica experta en desastres de amor: Temporada 1: Citas rápidas (episodio 3),0:29:04,10/6/2025 23:10,Diario de una chica experta en desastres de amor: Citas rápidas,1,3,SERIE,['Comedy'],sv,1.7152,Poco visto
0:21:32,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Diario de una chica experta en desastres de amor: Temporada 1: Citas rápidas (episodio 3),0:29:04,10/5/2025 23:49,Diario de una chica experta en desastres de amor: Citas rápidas,1,3,SERIE,['Comedy'],sv,1.7152,Poco visto
0:31:18,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Diario de una chica experta en desastres de amor: Temporada 1: El cantinero (episodio 2),0:31:18,10/5/2025 22:44,Diario de una chica experta en desastres de amor: El cantinero,1,2,SERIE,['Comedy'],sv,1.7152,Poco visto
0:29:50,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Diario de una chica experta en desastres de amor: Temporada 1: El consultor (episodio 1),0:29:50,10/5/2025 22:14,Diario de una chica experta en desastres de amor: El consultor,1,1,SERIE,['Comedy'],sv,1.7152,Poco visto
1:06:52,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,El refugio atómico: Temporada 1: Dos minutos sin Roxán (episodio 8),1:06:52,10/5/2025 16:51,El refugio atómico: Dos minutos sin Roxán,1,8,SERIE,"['Sci-Fi & Fantasy', 'Drama', 'Mystery']",es,12.2342,Moderadamente popular
0:49:53,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,El refugio atómico: Temporada 1: Aprende a vivir sin mí (episodio 7),0:49:53,10/4/2025 16:44,El refugio atómico: Aprende a vivir sin mí,1,7,SERIE,"['Sci-Fi & Fantasy', 'Drama', 'Mystery']",es,12.2342,Moderadamente popular
0:13:29,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,El refugio atómico: Temporada 1: La mujer de los días contados (episodio 6),0:42:42,10/4/2025 16:31,El refugio atómico: La mujer de los días contados,1,6,SERIE,"['Sci-Fi & Fantasy', 'Drama', 'Mystery']",es,12.2342,Moderadamente popular
0:29:13,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,El refugio atómico: Temporada 1: La mujer de los días contados (episodio 6),0:42:42,10/4/2025 2:37,El refugio atómico: La mujer de los días contados,1,6,SERIE,"['Sci-Fi & Fantasy', 'Drama', 'Mystery']",es,12.2342,Moderadamente popular
0:51:39,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,El refugio atómico: Temporada 1: La verdad está sobrevalorada (episodio 5),0:51:39,10/4/2025 1:43,El refugio atómico: La verdad está sobrevalorada,1,5,SERIE,"['Sci-Fi & Fantasy', 'Drama', 'Mystery']",es,12.2342,Moderadamente popular
0:26:36,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,El refugio atómico: Temporada 1: La paradoja del millonario (episodio 4),0:52:42,10/3/2025 16:36,El refugio atómico: La paradoja del millonario,1,4,SERIE,"['Sci-Fi & Fantasy', 'Drama', 'Mystery']",es,12.2342,Moderadamente popular
0:26:06,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,El refugio atómico: Temporada 1: La paradoja del millonario (episodio 4),0:52:42,10/3/2025 1:08,El refugio atómico: La paradoja del millonario,1,4,SERIE,"['Sci-Fi & Fantasy', 'Drama', 'Mystery']",es,12.2342,Moderadamente popular
0:41:40,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,El refugio atómico: Temporada 1: Odio a los ricos (episodio 3),0:41:40,10/1/2025 1:00,El refugio atómico: Odio a los ricos,1,3,SERIE,"['Sci-Fi & Fantasy', 'Drama', 'Mystery']",es,12.2342,Moderadamente popular
0:26:32,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,1670: Temporada 1: La finca (episodio 2),0:26:41,9/28/2025 23:40,1670: La finca,1,2,SERIE,['Comedy'],pl,4.1057,Poco visto
0:00:09,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,1670: Temporada 1: La finca (episodio 2),0:26:41,9/28/2025 23:39,1670: La finca,1,2,SERIE,['Comedy'],pl,4.1057,Poco visto
0:31:25,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,1670: Temporada 1: La asamblea (episodio 1),0:31:25,9/28/2025 23:05,1670: La asamblea,1,1,SERIE,['Comedy'],pl,4.1057,Poco visto
0:00:03,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,División Palermo: Temporada 2: ¿Hay un nosotros? (episodio 3),0:25:48,9/28/2025 3:46,División Palermo: ¿Hay un nosotros?,2,3,SERIE,"['Comedy', 'Crime']",es,4.3471,Poco visto
