Duration,Country,Device Type,Title,Duracion total,StartTime,AÃ±o,Mes ,Dia,Hora,clean_title,Season,Episode,Supplemental Video Type,Genero,Original language,popularity,popularity_category,clean_title2
0:51:20,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Stranger Things: Stranger Things 5: CapÃ­tulo Dos: La DesapariciÃ³n de Holly Wheeler (episodio 2),0:51:20,12/19/2025 22:53,2025,12,Friday,22,Stranger Things: Stranger Things 5,1,2,SERIE,Sci-Fi & Fantasy,en,167.8164,Muy popular,Stranger Things
1:05:08,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Stranger Things: Stranger Things 5: CapÃ­tuloÂ uno: La misiÃ³n (episodio 1),1:05:08,12/19/2025 21:45,2025,12,Friday,21,Stranger Things: Stranger Things 5,1,1,SERIE,Sci-Fi & Fantasy,en,167.8164,Muy popular,Stranger Things
0:05:01,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Navidad en casa: Temporada 3: Un nuevo comienzo (episodio 1),0:05:01,12/19/2025 20:42,2025,12,Friday,20,Navidad en casa: Un nuevo comienzo,3,1,SERIE,Drama,es,0.1075,Poco visto,Navidad en casa
0:00:04,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Navidad en casa: Temporada 2: Dulce venganza (episodio 2),0:01:20,12/16/2025 18:13,2025,12,Tuesday,18,Navidad en casa: Dulce venganza,2,2,SERIE,Drama,es,0.1075,Poco visto,Navidad en casa
0:34:23,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Un hombre infiltrado: Temporada 2: ExÃ¡menes finales (episodio 8),0:35:00,12/6/2025 13:13,2025,12,Saturday,13,Un hombre infiltrado: ExÃ¡menes finales,2,8,SERIE,Comedy,en,9.6069,Poco visto,Un hombre infiltrado
0:00:04,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Un hombre infiltrado: Temporada 2: ExÃ¡menes finales (episodio 8),0:35:00,12/4/2025 17:09,2025,12,Thursday,17,Un hombre infiltrado: ExÃ¡menes finales,2,8,SERIE,Comedy,en,9.6069,Poco visto,Un hombre infiltrado
0:00:33,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Un hombre infiltrado: Temporada 2: ExÃ¡menes finales (episodio 8),0:35:00,12/4/2025 17:07,2025,12,Thursday,17,Un hombre infiltrado: ExÃ¡menes finales,2,8,SERIE,Comedy,en,9.6069,Poco visto,Un hombre infiltrado
0:33:44,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Un hombre infiltrado: Temporada 2: Proyecto grupal (episodio 7),0:33:44,11/30/2025 20:57,2025,11,Sunday,20,Un hombre infiltrado: Proyecto grupal,2,7,SERIE,Comedy,en,9.6069,Poco visto,Un hombre infiltrado
0:27:23,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Un hombre infiltrado: Temporada 2: Actividades extracurriculares (episodio 6),0:27:23,11/30/2025 20:05,2025,11,Sunday,20,Un hombre infiltrado: Actividades extracurriculares,2,6,SERIE,Comedy,en,9.6069,Poco visto,Un hombre infiltrado
0:29:29,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Un hombre infiltrado: Temporada 2: Receso de AcciÃ³n de Gracias (episodio 5),0:29:29,11/30/2025 18:20,2025,11,Sunday,18,Un hombre infiltrado: Receso de AcciÃ³n de Gracias,2,5,SERIE,Comedy,en,9.6069,Poco visto,Un hombre infiltrado
0:28:16,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Un hombre infiltrado: Temporada 2: Semana del espÃ­ritu escolar (episodio 4),0:28:16,11/30/2025 17:12,2025,11,Sunday,17,Un hombre infiltrado: Semana del espÃ­ritu escolar,2,4,SERIE,Comedy,en,9.6069,Poco visto,Un hombre infiltrado
0:28:11,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Un hombre infiltrado: Temporada 2: Fin de semana familiar (episodio 3),0:28:11,11/30/2025 13:41,2025,11,Sunday,13,Un hombre infiltrado: Fin de semana familiar,2,3,SERIE,Comedy,en,9.6069,Poco visto,Un hombre infiltrado
0:27:07,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Un hombre infiltrado: Temporada 2: ElecciÃ³n de carrera (episodio 2),0:27:07,11/30/2025 13:14,2025,11,Sunday,13,Un hombre infiltrado: ElecciÃ³n de carrera,2,2,SERIE,Comedy,en,9.6069,Poco visto,Un hombre infiltrado
0:29:52,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Un hombre infiltrado: Temporada 2: La orientaciÃ³n (episodio 1),0:29:52,11/29/2025 13:43,2025,11,Saturday,13,Un hombre infiltrado: La orientaciÃ³n,2,1,SERIE,Comedy,en,9.6069,Poco visto,Un hombre infiltrado
0:38:42,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Olympo: Temporada 1: Es mejor que te detengas aquÃ­ (episodio 4),0:38:42,11/24/2025 14:19,2025,11,Monday,14,Olympo: Es mejor que te detengas aquÃ­,1,4,SERIE,Drama,es,8.5276,Poco visto,Olympo
0:23:17,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Olympo: Temporada 1: OtraÂ vezÂ no (episodio 3),0:50:09,11/24/2025 13:45,2025,11,Monday,13,Olympo: OtraÂ vezÂ no,1,3,SERIE,Drama,es,8.5276,Poco visto,Olympo
0:26:52,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Olympo: Temporada 1: OtraÂ vezÂ no (episodio 3),0:50:09,11/24/2025 10:33,2025,11,Monday,10,Olympo: OtraÂ vezÂ no,1,3,SERIE,Drama,es,8.5276,Poco visto,Olympo
0:39:48,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Olympo: Temporada 1: Llorar oÂ ganar (episodio 2),0:39:48,11/24/2025 0:00,2025,11,Monday,0,Olympo: Llorar oÂ ganar,1,2,SERIE,Drama,es,8.5276,Poco visto,Olympo
0:43:07,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Olympo: Temporada 1: Esto no es nivel olÃ­mpico (episodio 1),0:43:07,11/23/2025 20:41,2025,11,Sunday,20,Olympo: Esto no es nivel olÃ­mpico,1,1,SERIE,Drama,es,8.5276,Poco visto,Olympo
0:25:04,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Envidiosa: Temporada 3: El pan y la torta (episodio 10),0:25:04,11/23/2025 18:15,2025,11,Sunday,18,Envidiosa: El pan y la torta,3,10,SERIE,Comedy,es,8.614,Poco visto,Envidiosa
0:25:49,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Envidiosa: Temporada 3: Perdiendo aceite (episodio 9),0:25:49,11/23/2025 15:56,2025,11,Sunday,15,Envidiosa: Perdiendo aceite,3,9,SERIE,Comedy,es,8.614,Poco visto,Envidiosa
0:25:43,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Envidiosa: Temporada 3: Mala madre (episodio 8),0:25:43,11/23/2025 14:05,2025,11,Sunday,14,Envidiosa: Mala madre,3,8,SERIE,Comedy,es,8.614,Poco visto,Envidiosa
0:25:55,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Envidiosa: Temporada 3: La pÃ¡jara loca (episodio 7),0:25:55,11/23/2025 13:37,2025,11,Sunday,13,Envidiosa: La pÃ¡jara loca,3,7,SERIE,Comedy,es,8.614,Poco visto,Envidiosa
0:31:05,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Envidiosa: Temporada 3: Mina de minas (episodio 6),0:31:05,11/23/2025 13:02,2025,11,Sunday,13,Envidiosa: Mina de minas,3,6,SERIE,Comedy,es,8.614,Poco visto,Envidiosa
0:15:30,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"Envidiosa: Temporada 3: Alcohol, patria y familia (episodio 5)",0:25:39,11/23/2025 12:17,2025,11,Sunday,12,"Envidiosa: Alcohol, patria y familia",3,5,SERIE,Comedy,es,8.614,Poco visto,Envidiosa
0:10:09,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"Envidiosa: Temporada 3: Alcohol, patria y familia (episodio 5)",0:25:39,11/22/2025 19:00,2025,11,Saturday,19,"Envidiosa: Alcohol, patria y familia",3,5,SERIE,Comedy,es,8.614,Poco visto,Envidiosa
0:29:46,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Envidiosa: Temporada 3: Vaca vieja (episodio 4),0:29:46,11/22/2025 16:26,2025,11,Saturday,16,Envidiosa: Vaca vieja,3,4,SERIE,Comedy,es,8.614,Poco visto,Envidiosa
0:29:09,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Envidiosa: Temporada 3: Robocop (episodio 3),0:29:09,11/22/2025 15:51,2025,11,Saturday,15,Envidiosa: Robocop,3,3,SERIE,Comedy,es,8.614,Poco visto,Envidiosa
0:32:18,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Envidiosa: Temporada 3: Un vaso de agua (episodio 2),0:32:18,11/22/2025 12:35,2025,11,Saturday,12,Envidiosa: Un vaso de agua,3,2,SERIE,Comedy,es,8.614,Poco visto,Envidiosa
0:37:53,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Incontrolables: Miniserie: Salto (episodio 8),0:37:53,11/21/2025 16:45,2025,11,Friday,16,Incontrolables,1,8,SERIE,Drama,en,10.255,Moderadamente popular,Incontrolables
0:40:15,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Incontrolables: Miniserie: Ascender (episodio 7),0:40:15,11/21/2025 15:58,2025,11,Friday,15,Incontrolables,1,7,SERIE,Drama,en,10.255,Moderadamente popular,Incontrolables
0:42:18,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Incontrolables: Miniserie: Espejo (episodio 6),0:42:18,11/21/2025 14:38,2025,11,Friday,14,Incontrolables,1,6,SERIE,Drama,en,10.255,Moderadamente popular,Incontrolables
0:43:37,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Incontrolables: Miniserie: Construir (episodio 5),0:43:37,11/21/2025 11:23,2025,11,Friday,11,Incontrolables,1,5,SERIE,Drama,en,10.255,Moderadamente popular,Incontrolables
0:30:45,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Envidiosa: Temporada 3: Plantar bandera (episodio 1),0:30:45,11/21/2025 0:01,2025,11,Friday,0,Envidiosa: Plantar bandera,3,1,SERIE,Comedy,es,8.614,Poco visto,Envidiosa
0:38:56,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Incontrolables: Miniserie: Lodo (episodio 4),0:38:56,11/17/2025 21:23,2025,11,Monday,21,Incontrolables,1,4,SERIE,Drama,en,10.255,Moderadamente popular,Incontrolables
0:39:52,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Incontrolables: Miniserie: Quebrar (episodio 3),0:39:52,11/17/2025 20:18,2025,11,Monday,20,Incontrolables,1,3,SERIE,Drama,en,10.255,Moderadamente popular,Incontrolables
0:39:03,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Incontrolables: Miniserie: Cavar (episodio 2),0:39:03,11/16/2025 21:02,2025,11,Sunday,21,Incontrolables,1,2,SERIE,Drama,en,10.255,Moderadamente popular,Incontrolables
0:46:40,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Incontrolables: Miniserie: Tall Pines (episodio 1),0:46:40,11/16/2025 19:20,2025,11,Sunday,19,Incontrolables,1,1,SERIE,Drama,en,10.255,Moderadamente popular,Incontrolables
0:53:07,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Respira: Temporada 2: Elecciones (episodio 8),0:53:07,11/16/2025 13:26,2025,11,Sunday,13,Respira: Elecciones,2,8,SERIE,Drama,es,7.9037,Poco visto,Respira
0:47:48,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Respira: Temporada 2: El dÃ­a mÃ¡s largo (episodio 7),0:47:48,11/16/2025 11:45,2025,11,Sunday,11,Respira: El dÃ­a mÃ¡s largo,2,7,SERIE,Drama,es,7.9037,Poco visto,Respira
0:47:34,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Respira: Temporada 2: Por un futuro mejor (episodio 6),0:47:34,11/15/2025 18:47,2025,11,Saturday,18,Respira: Por un futuro mejor,2,6,SERIE,Drama,es,7.9037,Poco visto,Respira
0:40:25,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Respira: Temporada 2: Culpa y perdÃ³n (episodio 5),0:40:25,11/15/2025 17:35,2025,11,Saturday,17,Respira: Culpa y perdÃ³n,2,5,SERIE,Drama,es,7.9037,Poco visto,Respira
0:50:22,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"Respira: Temporada 2: Primero, no hacer daÃ±o (episodio 4)",0:50:22,11/15/2025 13:52,2025,11,Saturday,13,"Respira: Primero, no hacer daÃ±o",2,4,SERIE,Drama,es,7.9037,Poco visto,Respira
0:50:16,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Respira: Temporada 2: Estado crÃ­tico (episodio 3),0:50:16,11/14/2025 22:47,2025,11,Friday,22,Respira: Estado crÃ­tico,2,3,SERIE,Drama,es,7.9037,Poco visto,Respira
0:48:39,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Respira: Temporada 2: Miedo (episodio 2),0:48:39,11/14/2025 21:52,2025,11,Friday,21,Respira: Miedo,2,2,SERIE,Drama,es,7.9037,Poco visto,Respira
0:09:54,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,DivisiÃ³n Palermo: Temporada 1: Bienvenido a la selva (episodio 2),0:34:42,11/11/2025 21:45,2025,11,Tuesday,21,DivisiÃ³n Palermo: Bienvenido a la selva,1,2,SERIE,Comedy,es,4.3471,Poco visto,DivisiÃ³n Palermo
0:27:10,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,DivisiÃ³n Palermo: Temporada 1: Guardia urbana (episodio 1),0:54:17,11/11/2025 21:18,2025,11,Tuesday,21,DivisiÃ³n Palermo: Guardia urbana,1,1,SERIE,Comedy,es,4.3471,Poco visto,DivisiÃ³n Palermo
0:48:45,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Respira: Temporada 2: Cambios (episodio 1),0:48:45,11/10/2025 21:06,2025,11,Monday,21,Respira: Cambios,2,1,SERIE,Drama,es,7.9037,Poco visto,Respira
0:46:45,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Respira: Temporada 1: Gota frÃ­a (episodio 8),0:46:45,11/10/2025 19:45,2025,11,Monday,19,Respira: Gota frÃ­a,1,8,SERIE,Drama,es,7.9037,Poco visto,Respira
0:43:59,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Respira: Temporada 1: Tierra quemada (episodio 7),0:46:07,11/10/2025 19:00,2025,11,Monday,19,Respira: Tierra quemada,1,7,SERIE,Drama,es,7.9037,Poco visto,Respira
0:02:08,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Respira: Temporada 1: Tierra quemada (episodio 7),0:46:07,11/10/2025 18:26,2025,11,Monday,18,Respira: Tierra quemada,1,7,SERIE,Drama,es,7.9037,Poco visto,Respira
0:37:35,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Respira: Temporada 1: El Ãºltimo hombre en pie (episodio 6),0:37:35,11/10/2025 17:48,2025,11,Monday,17,Respira: El Ãºltimo hombre en pie,1,6,SERIE,Drama,es,7.9037,Poco visto,Respira
0:40:02,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Respira: Temporada 1: Huelga (episodio 5),0:40:02,11/9/2025 21:48,2025,11,Sunday,21,Respira: Huelga,1,5,SERIE,Drama,es,7.9037,Poco visto,Respira
0:47:36,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Respira: Temporada 1: ConfÃ­o en ti (episodio 4),0:47:36,11/9/2025 20:34,2025,11,Sunday,20,Respira: ConfÃ­o en ti,1,4,SERIE,Drama,es,7.9037,Poco visto,Respira
0:46:33,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Respira: Temporada 1: Paramos (episodio 3),0:46:33,11/9/2025 18:57,2025,11,Sunday,18,Respira: Paramos,1,3,SERIE,Drama,es,7.9037,Poco visto,Respira
0:19:04,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Respira: Temporada 1: Madera de mÃ©dico (episodio 2),0:45:02,11/9/2025 18:37,2025,11,Sunday,18,Respira: Madera de mÃ©dico,1,2,SERIE,Drama,es,7.9037,Poco visto,Respira
0:25:58,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Respira: Temporada 1: Madera de mÃ©dico (episodio 2),0:45:02,11/8/2025 18:31,2025,11,Saturday,18,Respira: Madera de mÃ©dico,1,2,SERIE,Drama,es,7.9037,Poco visto,Respira
0:48:16,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Respira: Temporada 1: Por encima de todo (episodio 1),0:48:16,11/3/2025 20:40,2025,11,Monday,20,Respira: Por encima de todo,1,1,SERIE,Drama,es,7.9037,Poco visto,Respira
0:53:32,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Glass Onion: Un misterio de Knives Out,2:11:28,10/26/2025 14:07,2025,10,Sunday,14,Glass Onion: Un misterio de Knives Out,,,FILM,Comedy,en,8.4205,Poco visto,Glass Onion
1:01:40,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Glass Onion: Un misterio de Knives Out,2:11:28,10/26/2025 10:58,2025,10,Sunday,10,Glass Onion: Un misterio de Knives Out,,,FILM,Comedy,en,8.4205,Poco visto,Glass Onion
0:16:16,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Glass Onion: Un misterio de Knives Out,2:11:28,10/26/2025 0:48,2025,10,Sunday,0,Glass Onion: Un misterio de Knives Out,,,FILM,Comedy,en,8.4205,Poco visto,Glass Onion
0:13:33,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Nadie quiere esto: Temporada 1: La caja de Rebecca (episodio 8),0:21:01,10/26/2025 0:28,2025,10,Sunday,0,Nadie quiere esto: La caja de Rebecca,1,8,SERIE,Comedy,en,11.6442,Moderadamente popular,Nadie quiere esto
0:33:19,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La pareja perfecta: Temporada 3: Compartir o partir (episodio 9),0:33:19,10/19/2025 18:23,2025,10,Sunday,18,La pareja perfecta: Compartir o partir,3,9,SERIE,Reality,es,0.1086,Poco visto,La pareja perfecta
0:40:56,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La pareja perfecta: Temporada 3: Olvidar oÂ perdonar (episodio 8),0:40:56,10/19/2025 17:41,2025,10,Sunday,17,La pareja perfecta: Olvidar oÂ perdonar,3,8,SERIE,Reality,es,0.1086,Poco visto,La pareja perfecta
0:50:07,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La pareja perfecta: Temporada 3: Muslos y mentiras (episodio 7),0:50:07,10/19/2025 14:46,2025,10,Sunday,14,La pareja perfecta: Muslos y mentiras,3,7,SERIE,Reality,es,0.1086,Poco visto,La pareja perfecta
0:42:30,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La pareja perfecta: Temporada 3: ProblemaÂ doble (episodio 6),0:54:13,10/19/2025 13:57,2025,10,Sunday,13,La pareja perfecta: ProblemaÂ doble,3,6,SERIE,Reality,es,0.1086,Poco visto,La pareja perfecta
0:06:44,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Por siempre: Temporada 1: ReuniÃ³n (episodio 1),0:06:44,10/18/2025 12:58,2025,10,Saturday,12,Por siempre: ReuniÃ³n,1,1,SERIE,Drama,es,2.0013,Poco visto,Por siempre
0:00:04,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La pareja perfecta: Temporada 3: ProblemaÂ doble (episodio 6),0:54:13,10/18/2025 12:57,2025,10,Saturday,12,La pareja perfecta: ProblemaÂ doble,3,6,SERIE,Reality,es,0.1086,Poco visto,La pareja perfecta
0:11:39,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La pareja perfecta: Temporada 3: ProblemaÂ doble (episodio 6),0:54:13,10/15/2025 19:25,2025,10,Wednesday,19,La pareja perfecta: ProblemaÂ doble,3,6,SERIE,Reality,es,0.1086,Poco visto,La pareja perfecta
0:19:59,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La pareja perfecta: Temporada 3: El factorÂ ex (episodio 5),0:50:36,10/15/2025 19:04,2025,10,Wednesday,19,La pareja perfecta: El factorÂ ex,3,5,SERIE,Reality,es,0.1086,Poco visto,La pareja perfecta
0:30:37,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La pareja perfecta: Temporada 3: El factorÂ ex (episodio 5),0:50:36,10/14/2025 22:01,2025,10,Tuesday,22,La pareja perfecta: El factorÂ ex,3,5,SERIE,Reality,es,0.1086,Poco visto,La pareja perfecta
0:16:00,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La pareja perfecta: Temporada 3: La mÃ¡xima tentaciÃ³n (episodio 4),0:44:38,10/13/2025 21:46,2025,10,Monday,21,La pareja perfecta: La mÃ¡xima tentaciÃ³n,3,4,SERIE,Reality,es,0.1086,Poco visto,La pareja perfecta
0:28:38,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La pareja perfecta: Temporada 3: La mÃ¡xima tentaciÃ³n (episodio 4),0:44:38,10/13/2025 20:15,2025,10,Monday,20,La pareja perfecta: La mÃ¡xima tentaciÃ³n,3,4,SERIE,Reality,es,0.1086,Poco visto,La pareja perfecta
0:58:52,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La pareja perfecta: Temporada 3: DeÂ boca enÂ boca (episodio 3),0:58:52,10/12/2025 21:25,2025,10,Sunday,21,La pareja perfecta: DeÂ boca enÂ boca,3,3,SERIE,Reality,es,0.1086,Poco visto,La pareja perfecta
0:07:50,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La pareja perfecta: Temporada 3: BuenasÂ vibras (episodio 2),0:54:16,10/12/2025 21:17,2025,10,Sunday,21,La pareja perfecta: BuenasÂ vibras,3,2,SERIE,Reality,es,0.1086,Poco visto,La pareja perfecta
0:46:26,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La pareja perfecta: Temporada 3: BuenasÂ vibras (episodio 2),0:54:16,10/12/2025 18:23,2025,10,Sunday,18,La pareja perfecta: BuenasÂ vibras,3,2,SERIE,Reality,es,0.1086,Poco visto,La pareja perfecta
0:59:26,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La pareja perfecta: Temporada 3: Fichados (episodio 1),0:59:26,10/8/2025 20:46,2025,10,Wednesday,20,La pareja perfecta: Fichados,3,1,SERIE,Reality,es,0.1086,Poco visto,La pareja perfecta
0:33:53,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Diario de una chica experta en desastres de amor: Temporada 1: Tinder (episodio 4),0:33:53,10/6/2025 20:18,2025,10,Monday,20,Diario de una chica experta en desastres de amor: Tinder,1,4,SERIE,Comedy,sv,1.7152,Poco visto,Diario de una chica experta en desastres de amor
0:07:32,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Diario de una chica experta en desastres de amor: Temporada 1: Citas rÃ¡pidas (episodio 3),0:29:04,10/6/2025 20:10,2025,10,Monday,20,Diario de una chica experta en desastres de amor: Citas rÃ¡pidas,1,3,SERIE,Comedy,sv,1.7152,Poco visto,Diario de una chica experta en desastres de amor
0:21:32,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Diario de una chica experta en desastres de amor: Temporada 1: Citas rÃ¡pidas (episodio 3),0:29:04,10/5/2025 20:49,2025,10,Sunday,20,Diario de una chica experta en desastres de amor: Citas rÃ¡pidas,1,3,SERIE,Comedy,sv,1.7152,Poco visto,Diario de una chica experta en desastres de amor
0:31:18,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Diario de una chica experta en desastres de amor: Temporada 1: El cantinero (episodio 2),0:31:18,10/5/2025 19:44,2025,10,Sunday,19,Diario de una chica experta en desastres de amor: El cantinero,1,2,SERIE,Comedy,sv,1.7152,Poco visto,Diario de una chica experta en desastres de amor
0:29:50,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Diario de una chica experta en desastres de amor: Temporada 1: El consultor (episodio 1),0:29:50,10/5/2025 19:14,2025,10,Sunday,19,Diario de una chica experta en desastres de amor: El consultor,1,1,SERIE,Comedy,sv,1.7152,Poco visto,Diario de una chica experta en desastres de amor
1:06:52,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,El refugio atÃ³mico: Temporada 1: Dos minutos sin RoxÃ¡n (episodio 8),1:06:52,10/5/2025 13:51,2025,10,Sunday,13,El refugio atÃ³mico: Dos minutos sin RoxÃ¡n,1,8,SERIE,Sci-Fi & Fantasy,es,12.2342,Moderadamente popular,El refugio atÃ³mico
0:49:53,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,El refugio atÃ³mico: Temporada 1: Aprende a vivir sin mÃ­ (episodio 7),0:49:53,10/4/2025 13:44,2025,10,Saturday,13,El refugio atÃ³mico: Aprende a vivir sin mÃ­,1,7,SERIE,Sci-Fi & Fantasy,es,12.2342,Moderadamente popular,El refugio atÃ³mico
0:13:29,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,El refugio atÃ³mico: Temporada 1: La mujer de los dÃ­as contados (episodio 6),0:42:42,10/4/2025 13:31,2025,10,Saturday,13,El refugio atÃ³mico: La mujer de los dÃ­as contados,1,6,SERIE,Sci-Fi & Fantasy,es,12.2342,Moderadamente popular,El refugio atÃ³mico
0:29:13,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,El refugio atÃ³mico: Temporada 1: La mujer de los dÃ­as contados (episodio 6),0:42:42,10/3/2025 23:37,2025,10,Friday,23,El refugio atÃ³mico: La mujer de los dÃ­as contados,1,6,SERIE,Sci-Fi & Fantasy,es,12.2342,Moderadamente popular,El refugio atÃ³mico
0:51:39,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,El refugio atÃ³mico: Temporada 1: La verdad estÃ¡ sobrevalorada (episodio 5),0:51:39,10/3/2025 22:43,2025,10,Friday,22,El refugio atÃ³mico: La verdad estÃ¡ sobrevalorada,1,5,SERIE,Sci-Fi & Fantasy,es,12.2342,Moderadamente popular,El refugio atÃ³mico
